User_ID,Age,Gender,Fitness Level,Goals,Equipment Available,Workout Plan,Calories Burned
1628,59,Male,Intermediate,General Fitness,Resistance Bands,Push-Ups,189
1629,56,Male,Beginner,General Fitness,Resistance Bands,Squats,170
1630,59,Male,Intermediate,General Fitness,Dumbbells,Push-Ups,153
1631,24,Female,Beginner,Weight Loss,Resistance Bands,Squats,438
1632,18,Male,Beginner,Muscle Gain,Resistance Bands,Deadlifts,123
1633,26,Male,Beginner,Weight Loss,Resistance Bands,Deadlifts,494
1634,59,Female,Advanced,Weight Loss,None,Push-Ups,499
1635,43,Female,Advanced,General Fitness,Resistance Bands,Plank,164
1636,32,Female,Intermediate,Muscle Gain,Barbell,Plank,112
1637,62,Female,Intermediate,Weight Loss,Dumbbells,Plank,345
1638,39,Male,Intermediate,Muscle Gain,Resistance Bands,Bicep Curls,105
1639,40,Male,Beginner,General Fitness,Resistance Bands,Deadlifts,350
1640,20,Female,Beginner,Muscle Gain,Dumbbells,Bicep Curls,449
1641,63,Male,Intermediate,General Fitness,Dumbbells,Bicep Curls,279
1642,28,Female,Beginner,Weight Loss,Barbell,Plank,413
1643,39,Male,Beginner,Weight Loss,None,Bicep Curls,200
1644,57,Male,Beginner,General Fitness,None,Plank,133
1645,31,Male,Advanced,Muscle Gain,None,Plank,277
1646,62,Male,Intermediate,Muscle Gain,Resistance Bands,Push-Ups,383
1647,33,Male,Intermediate,Muscle Gain,Barbell,Deadlifts,300
1648,51,Female,Advanced,Muscle Gain,Barbell,Plank,425
1649,22,Male,Intermediate,General Fitness,Dumbbells,Bicep Curls,159
1650,25,Male,Beginner,Muscle Gain,Barbell,Push-Ups,413
1651,19,Female,Beginner,Weight Loss,Barbell,Plank,297
1652,28,Male,Intermediate,Weight Loss,Dumbbells,Push-Ups,327
1653,58,Male,Intermediate,Weight Loss,Barbell,Squats,375
1654,62,Female,Beginner,Muscle Gain,Resistance Bands,Plank,289
1655,58,Male,Beginner,Muscle Gain,Barbell,Deadlifts,210
1656,58,Female,Intermediate,Weight Loss,Dumbbells,Push-Ups,212
1657,40,Female,Intermediate,Muscle Gain,Resistance Bands,Deadlifts,323
1658,18,Female,Beginner,General Fitness,None,Push-Ups,488
1659,27,Female,Advanced,Muscle Gain,Resistance Bands,Deadlifts,393
1660,23,Male,Advanced,Muscle Gain,None,Bicep Curls,109
1661,20,Male,Beginner,Muscle Gain,Resistance Bands,Bicep Curls,456
1662,36,Female,Beginner,Weight Loss,None,Bicep Curls,210
1663,46,Female,Beginner,General Fitness,Resistance Bands,Plank,293
1664,32,Female,Advanced,General Fitness,None,Squats,174
1665,40,Male,Advanced,Weight Loss,Resistance Bands,Deadlifts,292
1666,25,Male,Advanced,Weight Loss,Dumbbells,Plank,305
1667,42,Female,Advanced,General Fitness,None,Squats,184
1668,41,Female,Intermediate,Muscle Gain,Resistance Bands,Squats,105
1669,55,Female,Advanced,Weight Loss,None,Squats,211
1670,29,Male,Beginner,Weight Loss,None,Plank,317
1671,18,Male,Advanced,General Fitness,Barbell,Bicep Curls,116
1672,21,Male,Beginner,General Fitness,Dumbbells,Bicep Curls,125
1673,56,Female,Beginner,Weight Loss,Barbell,Push-Ups,234
1674,47,Male,Advanced,Weight Loss,Dumbbells,Squats,403
1675,51,Male,Beginner,General Fitness,Dumbbells,Bicep Curls,292
1676,60,Male,Beginner,Muscle Gain,Dumbbells,Plank,178
1677,58,Female,Advanced,General Fitness,None,Deadlifts,194
1678,50,Female,Intermediate,Muscle Gain,Dumbbells,Bicep Curls,263
1679,61,Female,Advanced,General Fitness,Dumbbells,Deadlifts,169
1680,47,Male,Intermediate,Weight Loss,None,Plank,374
1681,57,Male,Advanced,Weight Loss,None,Squats,355
1682,30,Female,Intermediate,Weight Loss,Dumbbells,Deadlifts,361
1683,47,Male,Beginner,Muscle Gain,Dumbbells,Deadlifts,385
1684,36,Female,Intermediate,Muscle Gain,Dumbbells,Plank,262
1685,37,Male,Intermediate,General Fitness,None,Squats,336
1686,55,Female,Beginner,Muscle Gain,None,Bicep Curls,284
1687,21,Male,Advanced,General Fitness,None,Bicep Curls,372
1688,40,Male,Intermediate,Weight Loss,None,Squats,435
1689,42,Male,Advanced,Weight Loss,Dumbbells,Squats,289
1690,28,Male,Intermediate,Weight Loss,Resistance Bands,Plank,109
1691,48,Female,Beginner,Weight Loss,Dumbbells,Bicep Curls,199
1692,29,Female,Advanced,Weight Loss,None,Bicep Curls,464
1693,58,Female,Intermediate,Muscle Gain,Resistance Bands,Push-Ups,245
1694,51,Male,Intermediate,Muscle Gain,Resistance Bands,Deadlifts,173
1695,47,Female,Advanced,Weight Loss,None,Push-Ups,343
1696,61,Male,Advanced,Muscle Gain,Resistance Bands,Plank,200
1697,33,Male,Beginner,Weight Loss,None,Push-Ups,231
1698,49,Male,Beginner,Weight Loss,Resistance Bands,Squats,351
1699,53,Male,Advanced,General Fitness,Barbell,Deadlifts,379
1700,35,Male,Beginner,Muscle Gain,Barbell,Deadlifts,419
1701,25,Male,Intermediate,Muscle Gain,Resistance Bands,Plank,338
1702,48,Female,Beginner,Muscle Gain,None,Plank,197
1703,53,Male,Advanced,Weight Loss,Resistance Bands,Deadlifts,431
1704,30,Male,Intermediate,Muscle Gain,Dumbbells,Plank,443
1705,35,Male,Beginner,General Fitness,Dumbbells,Deadlifts,221
1706,52,Male,Intermediate,Weight Loss,Barbell,Deadlifts,397
1707,44,Female,Beginner,General Fitness,Barbell,Bicep Curls,254
1708,23,Female,Beginner,Muscle Gain,Barbell,Squats,284
1709,27,Female,Advanced,Weight Loss,Resistance Bands,Deadlifts,265
1710,54,Female,Intermediate,Weight Loss,Barbell,Push-Ups,151
1711,64,Female,Beginner,Muscle Gain,Barbell,Deadlifts,308
1712,61,Female,Intermediate,Weight Loss,Barbell,Bicep Curls,469
1713,24,Female,Advanced,Weight Loss,Resistance Bands,Deadlifts,115
1714,33,Female,Advanced,Muscle Gain,Dumbbells,Deadlifts,402
1715,19,Female,Intermediate,Weight Loss,Barbell,Bicep Curls,396
1716,60,Male,Advanced,General Fitness,Barbell,Squats,126
1717,59,Male,Intermediate,Muscle Gain,Resistance Bands,Plank,198
1718,64,Male,Advanced,General Fitness,Dumbbells,Bicep Curls,125
1719,42,Female,Beginner,Weight Loss,None,Plank,489
1720,43,Female,Beginner,General Fitness,None,Plank,464
1721,43,Male,Intermediate,Muscle Gain,None,Push-Ups,209
1722,35,Female,Beginner,Weight Loss,Resistance Bands,Deadlifts,484
1723,55,Female,Intermediate,Muscle Gain,None,Plank,118
1724,37,Female,Advanced,Muscle Gain,None,Plank,343
1725,45,Male,Intermediate,Muscle Gain,Resistance Bands,Plank,389
1726,20,Male,Intermediate,General Fitness,Resistance Bands,Push-Ups,233
1727,53,Female,Advanced,Weight Loss,None,Bicep Curls,168
1728,57,Female,Intermediate,Weight Loss,None,Plank,266
1729,18,Male,Beginner,General Fitness,None,Squats,386
1730,27,Male,Beginner,General Fitness,Resistance Bands,Push-Ups,205
1731,61,Male,Intermediate,General Fitness,Dumbbells,Squats,234
1732,48,Male,Beginner,General Fitness,Resistance Bands,Bicep Curls,218
1733,37,Female,Intermediate,Muscle Gain,None,Squats,104
1734,25,Female,Intermediate,General Fitness,Resistance Bands,Deadlifts,198
1735,24,Female,Intermediate,Muscle Gain,Barbell,Squats,127
1736,52,Male,Beginner,Muscle Gain,Dumbbells,Squats,190
1737,60,Male,Beginner,Weight Loss,Resistance Bands,Squats,169
1738,57,Male,Advanced,Weight Loss,None,Push-Ups,139
1739,37,Male,Beginner,Muscle Gain,Dumbbells,Bicep Curls,117
1740,20,Female,Advanced,General Fitness,Dumbbells,Deadlifts,474
1741,28,Female,Beginner,General Fitness,Barbell,Bicep Curls,356
1742,29,Female,Advanced,Muscle Gain,None,Squats,374
1743,59,Female,Advanced,General Fitness,Dumbbells,Squats,232
1744,59,Female,Intermediate,General Fitness,None,Squats,429
1745,63,Male,Intermediate,Weight Loss,None,Plank,429
1746,29,Male,Intermediate,General Fitness,Barbell,Bicep Curls,315
1747,59,Female,Advanced,Muscle Gain,Dumbbells,Deadlifts,229
1748,25,Female,Intermediate,Weight Loss,Resistance Bands,Squats,494
1749,62,Female,Intermediate,General Fitness,Dumbbells,Deadlifts,359
1750,39,Female,Advanced,General Fitness,Dumbbells,Push-Ups,186
1751,37,Female,Intermediate,General Fitness,Resistance Bands,Plank,426
1752,32,Female,Intermediate,Weight Loss,Dumbbells,Bicep Curls,306
1753,48,Male,Beginner,Weight Loss,Resistance Bands,Bicep Curls,378
1754,63,Male,Beginner,General Fitness,Barbell,Deadlifts,134
1755,47,Female,Beginner,Weight Loss,None,Squats,266
1756,57,Male,Intermediate,Muscle Gain,Barbell,Plank,130
1757,48,Female,Advanced,General Fitness,Barbell,Deadlifts,229
1758,37,Female,Intermediate,Muscle Gain,Resistance Bands,Push-Ups,237
1759,19,Male,Intermediate,Weight Loss,Dumbbells,Deadlifts,360
1760,23,Male,Intermediate,Muscle Gain,None,Squats,175
1761,31,Male,Advanced,General Fitness,Resistance Bands,Deadlifts,309
1762,43,Female,Beginner,General Fitness,Resistance Bands,Bicep Curls,127
1763,50,Female,Advanced,Weight Loss,Barbell,Squats,235
1764,40,Male,Beginner,Weight Loss,Dumbbells,Deadlifts,423
1765,42,Male,Advanced,General Fitness,None,Deadlifts,308
1766,55,Male,Intermediate,Weight Loss,Barbell,Deadlifts,192
1767,54,Male,Advanced,General Fitness,Resistance Bands,Bicep Curls,492
1768,45,Female,Intermediate,Weight Loss,Resistance Bands,Bicep Curls,113
1769,52,Female,Intermediate,Muscle Gain,Barbell,Deadlifts,395
1770,24,Male,Advanced,Muscle Gain,None,Plank,224
1771,19,Female,Advanced,General Fitness,Dumbbells,Push-Ups,236
1772,34,Female,Advanced,General Fitness,None,Plank,457
1773,44,Male,Intermediate,Muscle Gain,Resistance Bands,Push-Ups,364
1774,19,Male,Intermediate,Weight Loss,None,Deadlifts,343
1775,29,Male,Intermediate,Muscle Gain,None,Squats,279
1776,33,Male,Beginner,General Fitness,None,Bicep Curls,140
1777,49,Male,Beginner,General Fitness,Resistance Bands,Plank,366
1778,35,Female,Intermediate,Muscle Gain,Barbell,Bicep Curls,377
1779,33,Female,Intermediate,General Fitness,Barbell,Bicep Curls,400
1780,22,Male,Intermediate,Weight Loss,Resistance Bands,Bicep Curls,350
1781,41,Male,Intermediate,General Fitness,Barbell,Push-Ups,126
1782,28,Male,Advanced,Muscle Gain,Dumbbells,Squats,233
1783,63,Male,Beginner,Weight Loss,None,Deadlifts,452
1784,59,Female,Advanced,Weight Loss,None,Plank,352
1785,41,Male,Advanced,Weight Loss,Barbell,Squats,377
1786,31,Male,Beginner,Weight Loss,Resistance Bands,Bicep Curls,381
1787,61,Female,Beginner,Muscle Gain,Barbell,Push-Ups,297
1788,53,Female,Intermediate,General Fitness,Dumbbells,Bicep Curls,452
1789,18,Female,Intermediate,Muscle Gain,Barbell,Push-Ups,429
1790,43,Male,Intermediate,General Fitness,Resistance Bands,Bicep Curls,200
1791,43,Male,Advanced,Muscle Gain,Dumbbells,Squats,420
1792,21,Male,Intermediate,Weight Loss,None,Plank,370
1793,43,Female,Advanced,Muscle Gain,Dumbbells,Plank,186
1794,21,Male,Beginner,Weight Loss,Barbell,Push-Ups,175
1795,49,Male,Beginner,General Fitness,Resistance Bands,Bicep Curls,309
1796,33,Male,Beginner,Muscle Gain,Dumbbells,Deadlifts,338
1797,54,Female,Advanced,Weight Loss,Barbell,Deadlifts,212
1798,33,Male,Intermediate,Weight Loss,None,Bicep Curls,371
1799,57,Female,Advanced,General Fitness,None,Plank,446
1800,37,Female,Beginner,Weight Loss,Barbell,Plank,283
1801,34,Female,Intermediate,Muscle Gain,Resistance Bands,Plank,403
1802,37,Female,Beginner,Weight Loss,Resistance Bands,Bicep Curls,191
1803,49,Female,Advanced,Weight Loss,Dumbbells,Bicep Curls,108
1804,59,Female,Advanced,General Fitness,Barbell,Plank,439
1805,28,Female,Advanced,Muscle Gain,Dumbbells,Bicep Curls,284
1806,46,Female,Beginner,Muscle Gain,None,Plank,128
1807,44,Male,Advanced,Muscle Gain,Resistance Bands,Bicep Curls,448
1808,38,Male,Beginner,General Fitness,Resistance Bands,Bicep Curls,164
1809,56,Female,Intermediate,General Fitness,None,Squats,143
1810,46,Female,Advanced,Muscle Gain,None,Bicep Curls,227
1811,54,Male,Beginner,General Fitness,Resistance Bands,Squats,244
1812,49,Female,Intermediate,Weight Loss,Barbell,Bicep Curls,372
1813,58,Female,Advanced,Weight Loss,Resistance Bands,Deadlifts,431
1814,58,Female,Intermediate,Weight Loss,Dumbbells,Bicep Curls,366
1815,29,Female,Advanced,General Fitness,None,Deadlifts,255
1816,41,Female,Advanced,Muscle Gain,Barbell,Bicep Curls,312
1817,43,Female,Advanced,Muscle Gain,Resistance Bands,Squats,421
1818,38,Male,Beginner,General Fitness,Dumbbells,Bicep Curls,156
1819,48,Male,Beginner,Muscle Gain,None,Push-Ups,247
1820,24,Female,Intermediate,Muscle Gain,None,Push-Ups,226
1821,62,Female,Intermediate,Weight Loss,None,Push-Ups,339
1822,50,Male,Advanced,Muscle Gain,None,Deadlifts,180
1823,34,Male,Intermediate,Muscle Gain,Barbell,Deadlifts,152
1824,57,Male,Advanced,General Fitness,None,Plank,372
1825,35,Female,Intermediate,Muscle Gain,None,Squats,168
1826,18,Female,Beginner,Weight Loss,Resistance Bands,Bicep Curls,369
1827,37,Male,Advanced,Weight Loss,Barbell,Push-Ups,497
1828,38,Female,Intermediate,Muscle Gain,None,Deadlifts,435
1829,64,Male,Beginner,Weight Loss,None,Bicep Curls,468
1830,62,Female,Intermediate,General Fitness,Barbell,Bicep Curls,359
1831,59,Male,Intermediate,Muscle Gain,Barbell,Squats,493
1832,55,Male,Advanced,General Fitness,Dumbbells,Deadlifts,123
1833,49,Male,Advanced,Muscle Gain,None,Push-Ups,386
1834,39,Female,Advanced,Weight Loss,None,Plank,401
1835,42,Female,Intermediate,General Fitness,Dumbbells,Push-Ups,352
1836,49,Male,Intermediate,General Fitness,None,Bicep Curls,379
1837,48,Male,Advanced,Weight Loss,Dumbbells,Deadlifts,318
1838,52,Female,Intermediate,Weight Loss,None,Push-Ups,491
1839,30,Male,Beginner,General Fitness,None,Plank,320
1840,33,Male,Advanced,Weight Loss,Barbell,Squats,307
1841,54,Male,Intermediate,General Fitness,Dumbbells,Deadlifts,296
1842,58,Female,Intermediate,Weight Loss,Dumbbells,Push-Ups,247
1843,36,Male,Beginner,Muscle Gain,Dumbbells,Bicep Curls,306
1844,64,Male,Advanced,General Fitness,Dumbbells,Bicep Curls,498
1845,58,Female,Intermediate,Muscle Gain,Dumbbells,Deadlifts,414
1846,32,Female,Advanced,General Fitness,None,Squats,311
1847,63,Male,Beginner,Muscle Gain,Resistance Bands,Deadlifts,236
1848,50,Female,Beginner,Weight Loss,Dumbbells,Plank,127
1849,18,Male,Beginner,General Fitness,Resistance Bands,Push-Ups,330
1850,30,Female,Intermediate,Weight Loss,None,Squats,143
1851,41,Female,Intermediate,Muscle Gain,Resistance Bands,Squats,170
1852,40,Male,Intermediate,General Fitness,Barbell,Deadlifts,250
1853,55,Male,Beginner,General Fitness,Dumbbells,Bicep Curls,379
1854,46,Female,Beginner,Muscle Gain,Dumbbells,Squats,243
1855,33,Male,Intermediate,General Fitness,Dumbbells,Push-Ups,155
1856,49,Male,Intermediate,General Fitness,Barbell,Plank,121
1857,61,Female,Advanced,Muscle Gain,None,Push-Ups,222
1858,54,Female,Beginner,General Fitness,Dumbbells,Squats,374
1859,33,Male,Advanced,General Fitness,Resistance Bands,Plank,303
1860,60,Male,Intermediate,Weight Loss,Barbell,Bicep Curls,470
1861,56,Female,Intermediate,General Fitness,Dumbbells,Deadlifts,445
1862,63,Male,Beginner,Muscle Gain,Dumbbells,Deadlifts,340
1863,41,Female,Beginner,Muscle Gain,None,Plank,347
1864,57,Female,Advanced,Weight Loss,None,Deadlifts,388
1865,38,Male,Advanced,Weight Loss,Dumbbells,Push-Ups,478
1866,50,Female,Advanced,General Fitness,None,Plank,158
1867,44,Female,Beginner,Weight Loss,Barbell,Plank,396
1868,46,Female,Intermediate,Weight Loss,Dumbbells,Squats,138
1869,50,Female,Beginner,Weight Loss,None,Push-Ups,229
1870,53,Female,Intermediate,General Fitness,Barbell,Squats,279
1871,55,Female,Beginner,Muscle Gain,Resistance Bands,Plank,284
1872,49,Male,Beginner,Muscle Gain,Resistance Bands,Push-Ups,348
1873,63,Male,Intermediate,Weight Loss,Resistance Bands,Plank,116
1874,45,Male,Beginner,Weight Loss,None,Bicep Curls,286
1875,55,Female,Beginner,Muscle Gain,Resistance Bands,Deadlifts,110
1876,43,Female,Beginner,Weight Loss,None,Squats,225
1877,64,Female,Advanced,Muscle Gain,Dumbbells,Bicep Curls,232
1878,64,Female,Advanced,Weight Loss,None,Push-Ups,171
1879,23,Female,Beginner,General Fitness,Resistance Bands,Plank,478
1880,36,Female,Advanced,General Fitness,Resistance Bands,Deadlifts,163
1881,32,Female,Advanced,General Fitness,Resistance Bands,Push-Ups,396
1882,34,Male,Beginner,Muscle Gain,Resistance Bands,Push-Ups,183
1883,51,Female,Intermediate,General Fitness,Resistance Bands,Push-Ups,318
1884,18,Male,Intermediate,General Fitness,Resistance Bands,Deadlifts,412
1885,36,Female,Beginner,General Fitness,Barbell,Deadlifts,290
1886,20,Female,Intermediate,Weight Loss,Resistance Bands,Push-Ups,254
1887,34,Male,Intermediate,Weight Loss,Dumbbells,Push-Ups,154
1888,56,Female,Advanced,Weight Loss,None,Squats,129
1889,63,Male,Intermediate,Weight Loss,Dumbbells,Squats,261
1890,31,Male,Intermediate,Weight Loss,Dumbbells,Deadlifts,141
1891,28,Male,Advanced,Weight Loss,Barbell,Deadlifts,379
1892,33,Female,Intermediate,Weight Loss,Resistance Bands,Squats,495
1893,47,Female,Intermediate,General Fitness,None,Deadlifts,384
1894,56,Female,Intermediate,General Fitness,None,Bicep Curls,159
1895,44,Female,Beginner,Weight Loss,Dumbbells,Push-Ups,411
1896,35,Male,Beginner,Muscle Gain,None,Push-Ups,145
1897,40,Female,Beginner,Weight Loss,None,Bicep Curls,300
1898,44,Male,Intermediate,General Fitness,Barbell,Squats,285
1899,61,Male,Beginner,General Fitness,Barbell,Squats,497
1900,61,Male,Beginner,Muscle Gain,Barbell,Bicep Curls,374
1901,28,Male,Beginner,General Fitness,Resistance Bands,Bicep Curls,396
1902,30,Female,Advanced,Muscle Gain,None,Deadlifts,337
1903,61,Female,Advanced,General Fitness,Dumbbells,Plank,345
1904,40,Male,Intermediate,Muscle Gain,None,Squats,284
1905,43,Male,Beginner,General Fitness,Resistance Bands,Squats,174
1906,59,Male,Beginner,Weight Loss,Barbell,Squats,249
1907,51,Male,Beginner,Muscle Gain,Barbell,Bicep Curls,207
1908,52,Female,Beginner,General Fitness,None,Squats,323
1909,60,Female,Advanced,Weight Loss,None,Squats,199
1910,55,Female,Advanced,General Fitness,Dumbbells,Deadlifts,264
1911,37,Female,Advanced,General Fitness,None,Bicep Curls,232
1912,41,Male,Intermediate,Weight Loss,None,Bicep Curls,374
1913,49,Male,Advanced,Muscle Gain,Resistance Bands,Deadlifts,273
1914,43,Male,Intermediate,Weight Loss,Resistance Bands,Plank,260
1915,19,Male,Beginner,Weight Loss,Dumbbells,Bicep Curls,294
1916,30,Male,Intermediate,General Fitness,Resistance Bands,Deadlifts,399
1917,20,Male,Intermediate,Muscle Gain,Barbell,Push-Ups,455
1918,56,Female,Intermediate,General Fitness,Resistance Bands,Deadlifts,441
1919,53,Male,Intermediate,Weight Loss,Barbell,Push-Ups,372
1920,29,Male,Advanced,General Fitness,Dumbbells,Plank,274
1921,44,Male,Advanced,General Fitness,Dumbbells,Deadlifts,169
1922,31,Male,Advanced,General Fitness,Dumbbells,Bicep Curls,213
1923,27,Female,Intermediate,Weight Loss,Dumbbells,Bicep Curls,435
1924,58,Female,Beginner,Weight Loss,Resistance Bands,Push-Ups,165
1925,55,Male,Beginner,General Fitness,None,Deadlifts,178
1926,29,Female,Intermediate,Muscle Gain,None,Plank,204
1927,57,Female,Beginner,Muscle Gain,None,Squats,293
1928,28,Female,Beginner,Weight Loss,None,Deadlifts,215
1929,19,Female,Beginner,Weight Loss,Barbell,Deadlifts,418
1930,48,Female,Advanced,Weight Loss,Barbell,Squats,358
1931,27,Male,Advanced,Muscle Gain,Resistance Bands,Plank,104
1932,62,Female,Advanced,Muscle Gain,Barbell,Deadlifts,317
1933,23,Male,Intermediate,Muscle Gain,Resistance Bands,Squats,441
1934,59,Female,Intermediate,Weight Loss,None,Squats,456
1935,39,Male,Advanced,Muscle Gain,Barbell,Squats,493
1936,64,Female,Advanced,Weight Loss,Resistance Bands,Plank,443
1937,36,Male,Beginner,General Fitness,Resistance Bands,Deadlifts,457
1938,27,Female,Intermediate,General Fitness,None,Plank,434
1939,64,Female,Advanced,General Fitness,Barbell,Plank,329
1940,44,Male,Intermediate,General Fitness,Dumbbells,Bicep Curls,496
1941,45,Female,Intermediate,Muscle Gain,Dumbbells,Deadlifts,451
1942,27,Male,Intermediate,Muscle Gain,None,Bicep Curls,333
1943,62,Male,Advanced,Weight Loss,Barbell,Deadlifts,488
1944,34,Female,Advanced,Muscle Gain,None,Push-Ups,207
1945,32,Female,Advanced,Weight Loss,Dumbbells,Deadlifts,432
1946,60,Female,Beginner,Muscle Gain,None,Deadlifts,238
1947,29,Female,Beginner,General Fitness,Barbell,Squats,133
1948,37,Male,Beginner,Muscle Gain,Resistance Bands,Deadlifts,389
1949,33,Male,Beginner,Muscle Gain,None,Plank,282
1950,64,Male,Beginner,Weight Loss,Dumbbells,Plank,341
1951,37,Male,Intermediate,Weight Loss,None,Squats,172
1952,44,Male,Advanced,General Fitness,None,Squats,126
1953,39,Female,Advanced,Muscle Gain,None,Deadlifts,385
1954,44,Female,Beginner,Muscle Gain,Barbell,Plank,262
1955,30,Male,Beginner,Muscle Gain,None,Deadlifts,230
1956,22,Female,Beginner,General Fitness,Barbell,Squats,251
1957,34,Female,Advanced,General Fitness,Dumbbells,Bicep Curls,348
1958,51,Male,Intermediate,General Fitness,Resistance Bands,Bicep Curls,139
1959,39,Female,Advanced,General Fitness,Barbell,Plank,384
