Height (cm),Weight (kg),BMI,Category
180.2,109.1,33.59813550365176,Obese
169.5,63.7,22.17175276929369,Normal
185.1,58.0,16.928370518834125,Underweight
191.7,112.4,30.585957834372692,Obese
174.8,83.8,27.425917295477266,Overweight
177.3,111.4,35.43787889343473,Obese
160.4,109.9,42.71584131939478,Obese
167.7,110.2,39.184604646184724,Obese
173.4,66.2,22.01708419306389,Normal
183.1,96.1,28.66465367818811,Overweight
196.6,115.7,29.934108739724866,Obese
156.9,73.5,29.856675769906182,Overweight
176.5,96.2,30.880594499594736,Obese
180.5,75.6,23.2042418336262,Normal
191.3,68.5,18.718051224064908,Normal
192.2,107.0,28.96523197631673,Overweight
183.0,63.2,18.871868374690195,Normal
159.7,57.6,22.584612899342815,Normal
189.0,69.2,19.37235799669662,Normal
178.9,81.3,25.402114218278832,Overweight
198.1,106.0,27.01076684841176,Overweight
197.7,66.3,16.962903435026323,Underweight
177.6,113.5,35.98404147390634,Obese
197.2,88.5,22.75775666635123,Normal
151.3,99.9,43.640290428535415,Obese
195.8,67.6,17.632801601767866,Underweight
198.2,109.0,27.747202114693188,Overweight
199.0,52.2,13.181485316027373,Underweight
188.9,64.8,18.15980120622556,Underweight
159.0,104.6,41.37494561132866,Obese
198.7,54.5,13.803867058375669,Underweight
171.4,91.5,31.145797734083647,Obese
173.6,100.6,33.38093822336427,Obese
150.8,90.1,39.6206966910342,Obese
167.2,57.1,20.425070396740004,Normal
162.9,91.9,34.6316626853444,Obese
172.5,92.8,31.186725477840785,Obese
163.5,84.0,31.422719748618242,Obese
172.4,75.5,25.402264199697463,Overweight
157.4,67.0,27.0436524914873,Overweight
197.6,55.4,14.188480388139455,Underweight
183.2,52.5,15.64257927957133,Underweight
199.4,105.4,26.508814306510303,Overweight
150.2,86.8,38.475109086686025,Obese
191.8,60.3,16.391553158105904,Underweight
154.2,56.6,23.803876246759565,Normal
188.7,56.4,15.839275167807855,Underweight
196.1,60.1,15.628571525158753,Underweight
157.0,52.0,21.096190514828187,Normal
197.8,103.6,26.47934151296209,Overweight
171.8,75.7,25.647767051868794,Overweight
167.2,70.1,25.075261555367323,Overweight
189.8,82.3,22.84585515672312,Normal
192.7,71.8,19.335749673675565,Normal
191.8,98.8,26.857138507808678,Overweight
181.2,70.8,21.563381723023845,Normal
164.8,93.5,34.42684277500235,Obese
163.8,76.2,28.400577851127302,Overweight
161.4,78.6,30.172791052270323,Obese
157.3,104.8,42.35491723210615,Obese
169.6,86.3,30.00261436454254,Obese
192.8,78.4,21.091234655050705,Normal
199.8,73.0,18.286554823091354,Underweight
184.7,95.9,28.111551561246397,Overweight
157.8,93.9,37.709571243379735,Obese
183.7,55.8,16.535444970898507,Underweight
163.8,97.2,36.22750875498128,Obese
185.9,81.6,23.61192413743413,Normal
161.8,118.2,45.150279381678,Obese
158.2,82.8,33.08395172619914,Obese
181.7,116.0,35.13566151515271,Obese
184.3,106.3,31.295550408652755,Obese
159.2,117.7,46.43979950001264,Obese
175.6,64.4,20.885113713606717,Normal
194.0,73.3,19.476033584865554,Normal
184.2,91.2,26.879153448135614,Overweight
183.8,56.8,16.81346877253389,Underweight
186.2,99.8,28.785328366181684,Overweight
167.5,68.8,24.522165292938293,Normal
160.3,60.5,23.544438083770714,Normal
186.7,54.1,15.520604391269561,Underweight
190.6,79.1,21.773622591275796,Normal
194.8,58.9,15.521632253793705,Underweight
189.8,84.9,23.56759541683831,Normal
167.3,78.6,28.082170001454124,Overweight
173.3,111.0,36.95948008999466,Obese
189.0,55.1,15.425100081184738,Underweight
176.9,110.2,35.214856962811254,Obese
177.9,100.0,31.597163964951157,Obese
197.1,95.2,24.505507432607928,Normal
197.9,118.3,30.205995698645783,Obese
188.1,53.4,15.092586233356819,Underweight
190.5,84.3,23.229379792092917,Normal
163.2,101.0,37.9211120722799,Obese
179.7,87.4,27.0654516322728,Overweight
173.9,72.4,23.94084099148149,Normal
152.1,51.8,22.390888723766892,Normal
194.2,95.6,25.34891885270157,Overweight
164.8,110.6,40.72308888679422,Obese
196.6,100.3,25.949793488283525,Overweight
181.8,53.6,16.217243286484862,Underweight
190.7,99.1,27.250361527879104,Overweight
172.9,101.6,33.986287068385025,Obese
159.4,96.4,37.94026847856375,Obese
193.7,91.2,24.307237080050506,Normal
189.1,99.1,27.71345019590976,Overweight
187.7,90.3,25.63062550363612,Overweight
160.6,83.5,32.37392778326606,Obese
176.1,87.5,28.21560332537815,Overweight
166.1,55.0,19.93532979016072,Normal
180.6,86.8,26.61241168542412,Overweight
176.6,99.3,31.839618104141522,Obese
158.9,84.6,33.50599880154666,Obese
181.2,89.0,27.1065109230102,Overweight
151.9,103.5,44.85643988955347,Obese
153.5,59.9,25.422020392789314,Overweight
159.1,102.5,40.49333124216553,Obese
178.9,76.1,23.777378745522988,Normal
188.0,105.0,29.708012675418743,Overweight
189.1,65.4,18.289199221115023,Underweight
163.8,105.6,39.35828111652287,Obese
169.2,105.4,36.81627908276468,Obese
161.7,72.5,27.727963057939206,Overweight
151.8,105.7,45.8702856021983,Obese
174.8,58.7,19.211233236808063,Normal
177.3,106.7,33.94274396705104,Obese
196.8,60.3,15.569229625223077,Underweight
185.6,119.0,34.54546299048752,Obese
196.7,91.1,23.545594324658857,Normal
164.0,104.7,38.927721594289125,Obese
186.2,89.4,25.785654869104636,Overweight
179.9,90.5,27.96316031295256,Overweight
164.8,83.8,30.855287963050234,Obese
160.6,59.7,23.146389085760287,Normal
164.6,69.0,25.467682618048247,Overweight
199.0,115.5,29.165930153278957,Overweight
151.2,76.1,33.287491951513125,Obese
195.2,53.9,14.145852929320075,Underweight
188.6,105.8,29.744199881023203,Overweight
177.2,99.9,31.81544874114009,Obese
192.9,71.5,19.21505299189125,Normal
152.6,76.0,32.636571167478856,Obese
177.2,84.4,26.879117855377615,Overweight
164.3,60.0,22.22675812730672,Normal
150.5,119.5,52.75879957174867,Obese
181.0,76.5,23.350935563627484,Normal
182.9,110.0,32.88253372477499,Obese
179.5,108.0,33.51929299120894,Obese
169.5,68.6,23.877272213085508,Normal
190.2,55.5,15.341646017640407,Underweight
167.2,81.3,29.081580092030862,Overweight
180.2,65.3,20.10960814288231,Normal
199.8,76.5,19.163307451595735,Normal
192.3,114.3,30.909192685960164,Obese
182.2,91.0,27.41224767176635,Overweight
183.7,79.6,23.58819748536776,Normal
192.1,91.5,24.7951285566444,Normal
158.8,57.3,22.722369915423606,Normal
155.5,103.2,42.67945947622544,Obese
161.0,89.6,34.566567647853084,Obese
187.2,117.9,33.64357330703485,Obese
188.5,77.6,21.839314988496366,Normal
151.4,63.1,27.52818694387391,Overweight
153.0,62.6,26.74185142466573,Overweight
199.1,110.0,27.749180705439674,Overweight
174.6,82.3,26.99674202136384,Overweight
176.8,70.4,22.52206138285457,Normal
180.6,105.2,32.25375241136656,Obese
198.2,101.6,25.86344710874154,Overweight
158.0,113.7,45.54558564332638,Obese
181.7,110.6,33.5000358928956,Obese
153.8,56.8,24.012405282052754,Normal
175.7,62.0,20.083905373708035,Normal
172.0,82.2,27.785289345592215,Overweight
163.4,112.6,42.172979629626845,Obese
172.0,102.2,34.54570037858302,Obese
184.9,59.1,17.28676223038428,Underweight
192.0,63.3,17.171223958333332,Underweight
189.2,82.5,23.04685579428684,Normal
179.2,98.2,30.579858896683678,Obese
194.8,63.7,16.786553048669933,Underweight
184.7,55.8,16.35687775930708,Underweight
191.9,51.3,13.930522807361505,Underweight
169.9,59.1,20.473906854463085,Normal
184.9,78.7,23.01976628648465,Normal
153.7,110.5,46.775080438322725,Obese
197.9,52.8,13.481627835067602,Underweight
181.5,97.6,29.627605886058177,Overweight
192.8,59.4,15.97983850140321,Underweight
174.3,84.4,27.78098707427036,Overweight
151.5,70.1,30.54166802818896,Obese
174.6,108.7,35.65669328945625,Obese
186.3,96.5,27.803636600419097,Overweight
153.3,70.8,30.12651861269934,Obese
155.0,85.2,35.463059313215396,Obese
152.7,103.0,44.17322939329571,Obese
156.0,110.7,45.48816568047337,Obese
180.7,93.4,28.604250395605362,Overweight
193.7,93.0,24.78698518031466,Normal
173.5,57.2,19.001901851190524,Normal
190.4,86.5,23.86064720005649,Normal
169.9,107.1,37.10246064488995,Obese
192.8,97.8,26.310239148774983,Overweight
157.9,53.3,21.377797012001647,Normal
178.7,99.0,31.001741421050937,Obese
176.0,78.2,25.24535123966942,Overweight
155.1,97.9,40.6966907645948,Obese
161.9,106.8,40.745303321696,Obese
174.2,62.2,20.497178507357237,Normal
188.6,110.9,31.177994015174605,Obese
195.2,63.6,16.691581564095674,Underweight
186.8,70.1,20.089275479276804,Normal
164.7,97.6,35.980120983156816,Obese
155.1,100.9,41.943780369229984,Obese
176.3,79.8,25.674279616069775,Overweight
167.2,57.9,20.711236006501682,Normal
178.2,114.2,35.96256869732366,Obese
169.9,74.3,25.739615554764928,Overweight
169.0,117.7,41.210041665207804,Obese
195.6,109.4,28.594309993685208,Overweight
183.4,70.7,21.01942111265577,Normal
183.5,102.4,30.410798209207883,Obese
156.7,69.1,28.141034229841793,Overweight
169.5,51.8,18.029776977227833,Underweight
188.1,68.4,19.332076748344694,Normal
178.3,61.2,19.250797948720525,Normal
173.0,71.5,23.889872698720303,Normal
198.6,83.4,21.14499380862412,Normal
156.8,60.5,24.607259995835065,Normal
158.0,56.8,22.752763980131384,Normal
178.2,85.6,26.956181090113006,Overweight
170.3,74.3,25.618843331635752,Overweight
174.0,81.3,26.852952833927862,Overweight
177.4,119.3,37.90820431409981,Obese
156.4,74.6,30.497576546464238,Obese
163.5,92.2,34.4901757240786,Obese
176.9,83.9,26.81058529201329,Overweight
159.7,101.6,39.83674775300746,Obese
192.0,118.9,32.253689236111114,Obese
189.2,86.6,24.192214688305942,Normal
178.4,74.5,23.408122021355748,Normal
174.7,61.4,20.117896113674636,Normal
196.5,106.9,27.685514312167772,Overweight
187.6,55.1,15.656184505435057,Underweight
151.9,90.7,39.30897679210145,Obese
161.2,103.5,39.829997106071716,Obese
153.6,63.4,26.872422960069443,Overweight
199.7,83.7,20.98791652676812,Normal
171.1,77.8,26.575385795695404,Overweight
156.7,64.7,26.349130458332333,Overweight
167.9,111.7,39.623403845492135,Obese
199.0,87.3,22.044897856114744,Normal
157.2,109.9,44.47260908131488,Obese
167.8,109.6,38.92482252980092,Obese
163.8,118.6,44.203524057003904,Obese
189.5,114.4,31.8571995460906,Obese
151.3,101.3,44.251866070176554,Obese
197.3,97.3,24.99531819451084,Overweight
193.4,61.5,16.4422851728552,Underweight
168.2,80.1,28.312650841744652,Overweight
195.1,89.4,23.486752972164524,Normal
171.3,54.3,18.504830169620792,Normal
164.6,60.8,22.44108845184541,Normal
170.4,94.9,32.6833851308162,Obese
191.2,60.3,16.494590430839796,Underweight
178.1,73.7,23.234838007150785,Normal
160.9,52.6,20.317658478701805,Normal
153.5,61.9,26.270835764835702,Overweight
180.3,88.8,27.316277271288463,Overweight
190.9,94.9,26.040802012797585,Overweight
192.8,57.2,15.38799263098087,Underweight
191.1,66.9,18.3191257423148,Underweight
175.7,77.7,25.169668508663133,Overweight
168.9,97.8,34.28305817498451,Obese
198.8,55.3,13.992405135035561,Underweight
196.1,81.4,21.16748289763598,Normal
187.6,101.6,28.868754006392045,Overweight
171.5,59.8,20.331664527535292,Normal
198.7,88.2,22.339469257774937,Normal
168.7,80.9,28.426170488856354,Overweight
184.2,77.4,22.811913123746674,Normal
164.7,115.4,42.54206927721616,Obese
191.8,77.7,21.121454069400148,Normal
193.0,81.3,21.826089290987678,Normal
175.5,54.4,17.662194300370942,Underweight
178.1,75.6,23.833836544648562,Normal
197.4,86.7,22.249732849228423,Normal
157.1,50.7,20.54260848989138,Normal
173.6,53.5,17.752288220178812,Underweight
176.4,66.7,21.43525588617911,Normal
190.8,102.0,28.018406444892733,Overweight
188.9,104.8,29.36955503722899,Overweight
180.1,106.1,32.71055841948501,Obese
157.8,90.1,36.183518307012925,Obese
170.3,108.5,37.411096924394066,Obese
154.6,59.6,24.936028209509498,Overweight
157.5,114.7,46.23834719072815,Obese
161.3,106.4,40.89525242248638,Obese
166.7,92.0,33.106755973340434,Obese
172.0,90.7,30.65846403461331,Obese
186.0,57.8,16.707133772690483,Underweight
151.2,106.1,46.41002491531593,Obese
193.6,84.9,22.651500922068166,Normal
199.6,107.5,26.982823362155173,Overweight
198.2,72.1,18.353883233664025,Underweight
171.2,53.6,18.28762337322037,Underweight
170.0,85.4,29.55017301038063,Overweight
176.1,111.7,36.019233045082736,Obese
183.2,56.2,16.74500867641731,Underweight
163.9,78.8,29.333798901918275,Overweight
182.7,108.4,32.47522640535494,Obese
165.5,66.0,24.09616560637453,Normal
183.0,68.4,20.42461703843053,Normal
182.6,93.5,28.04206970268808,Overweight
150.0,110.5,49.111111111111114,Obese
193.6,90.4,24.118912642579062,Normal
159.6,57.1,22.416630548803088,Normal
199.6,115.1,28.890446223107535,Overweight
177.5,87.5,27.772267407260465,Overweight
169.3,74.0,25.817715069416508,Overweight
154.6,102.7,42.96862579054741,Obese
184.0,98.4,29.064272211720226,Overweight
168.0,71.4,25.297619047619055,Overweight
198.1,109.9,28.004559213589175,Overweight
192.9,55.9,15.02267779366043,Underweight
156.2,111.5,45.69964309193539,Obese
172.9,57.1,19.100560940991976,Normal
172.2,52.5,17.70488088156143,Underweight
185.4,110.5,32.147175296074025,Obese
163.6,54.6,20.399806313926867,Normal
191.8,119.4,32.45690625336393,Obese
197.1,55.8,14.363522213650445,Underweight
177.6,108.0,34.240321402483566,Obese
196.4,117.5,30.46175351852697,Obese
166.3,90.1,32.579190756043324,Obese
165.9,61.8,22.45410261524895,Normal
186.2,61.3,17.680767824117606,Underweight
172.2,103.2,34.802737275755035,Obese
163.8,54.7,20.38729144956251,Normal
165.5,98.0,35.77915499128339,Obese
191.6,70.2,19.122563099010204,Normal
182.3,114.9,34.57376624463,Obese
189.6,88.8,24.702237889227156,Normal
170.6,65.6,22.539578262500875,Normal
196.9,109.3,28.192184548670976,Overweight
194.5,118.8,31.403440368488177,Obese
151.8,102.1,44.30800529786609,Obese
168.2,98.9,34.95781733144253,Obese
153.7,110.0,46.563428490638,Obese
161.9,51.4,19.60963099939302,Normal
196.3,112.2,29.11737754676492,Overweight
194.8,67.5,17.787948677946947,Underweight
152.8,91.3,39.10425975165155,Obese
151.8,81.3,35.28149687283558,Obese
182.3,80.3,24.162518968179192,Normal
161.8,81.5,31.13153781393195,Obese
150.1,97.9,43.45315425958533,Obese
191.6,97.3,26.504635178542635,Overweight
169.2,76.3,26.65163277054027,Overweight
170.9,119.5,40.91511534467475,Obese
155.5,117.6,48.634732891512705,Obese
173.8,61.0,20.194369147771134,Normal
188.8,98.1,27.52105178109738,Overweight
165.0,85.8,31.51515151515152,Obese
191.4,69.0,18.834982622681245,Normal
182.5,106.6,32.006004878964156,Obese
170.8,65.7,22.52110196403205,Normal
175.2,96.9,31.568618252330026,Obese
155.6,101.5,41.922469452356246,Obese
194.7,78.2,20.628842022903296,Normal
194.7,52.6,13.87566611770733,Underweight
169.1,72.4,25.319279967238817,Overweight
182.9,106.6,31.86616450055467,Obese
188.2,97.1,27.414478684466413,Overweight
191.3,84.0,22.95352266892631,Normal
186.2,99.8,28.785328366181684,Overweight
175.1,65.1,21.23286978706139,Normal
184.9,114.8,33.57902375715931,Obese
197.4,108.8,27.9212333794239,Overweight
173.6,52.3,17.354106054492558,Underweight
154.1,96.9,40.805480820371244,Obese
190.4,69.4,19.143686886519312,Normal
186.1,84.7,24.456294983918614,Normal
164.8,63.8,23.49125742294278,Normal
179.4,101.4,31.5059861373661,Obese
153.6,53.1,22.5067138671875,Normal
174.0,88.7,29.297133042674066,Overweight
170.0,57.7,19.965397923875436,Normal
162.5,71.5,27.076923076923077,Overweight
157.7,63.5,25.533499347991036,Overweight
167.2,80.4,28.759643781048972,Overweight
196.8,83.7,21.611020226055913,Normal
175.7,96.1,31.13005332924745,Obese
160.1,81.5,31.796179854798748,Obese
191.8,100.7,27.373621940651155,Overweight
163.5,106.5,39.839519681283846,Obese
190.1,119.6,33.09534753020434,Obese
150.8,58.7,25.812817933004524,Overweight
196.2,78.6,20.418533169985064,Normal
176.7,67.8,21.71483805631061,Normal
188.2,100.7,28.430875422510482,Overweight
165.7,86.1,31.358706083698248,Obese
192.3,57.8,15.630370404623775,Underweight
184.6,54.4,15.963771628856398,Underweight
152.4,85.1,36.64035105847989,Obese
152.0,74.6,32.2887811634349,Obese
168.1,86.9,30.75277774730418,Obese
152.6,67.4,28.94348548273783,Overweight
152.2,77.1,33.28319988396208,Obese
168.9,118.2,41.434125524367786,Obese
161.5,66.9,25.6496276203165,Overweight
167.5,51.6,18.39162396970372,Underweight
170.2,114.6,39.560840153493295,Obese
154.3,106.2,44.605936789775406,Obese
180.3,81.8,25.162967126029237,Overweight
167.4,87.3,31.153248288177174,Obese
188.0,73.5,20.79560887279312,Normal
199.6,60.0,15.060180481202886,Underweight
169.1,68.8,24.06031024511092,Normal
187.1,75.1,21.45321385426269,Normal
164.8,88.9,32.733115750777635,Obese
190.6,69.8,19.213639151340715,Normal
184.2,72.6,21.397220837002692,Normal
162.5,88.4,33.47692307692308,Obese
173.0,69.8,23.32186173945003,Normal
190.3,118.0,32.58400252498406,Obese
185.5,81.2,23.597619895234708,Normal
151.6,106.6,46.3829964982143,Obese
150.1,97.6,43.31999852640989,Obese
187.7,59.5,16.888396649682715,Underweight
172.7,104.7,35.10443653691214,Obese
175.6,67.4,21.858022737532497,Normal
198.2,112.4,28.612711171481784,Overweight
156.6,100.5,40.98099949599488,Obese
151.6,100.2,43.59827625817142,Obese
159.4,71.4,28.100987234122943,Overweight
185.6,77.5,22.4980956450654,Normal
159.1,101.2,39.97975728494782,Obese
176.4,75.4,24.23115882785465,Normal
192.8,81.7,21.979003460684215,Normal
192.0,89.1,24.169921875,Normal
160.5,70.9,27.52302481536476,Overweight
194.9,103.4,27.22054777535203,Overweight
199.7,69.2,17.3520170089887,Underweight
198.7,53.7,13.601241486876576,Underweight
194.6,105.1,27.753454261990495,Overweight
153.2,76.0,32.38143282727404,Obese
181.4,109.2,33.18547764599483,Obese
172.0,93.7,31.67252568956193,Obese
164.0,108.2,40.229030339083884,Obese
165.8,76.7,27.901420316890288,Overweight
197.2,89.2,22.937761521339322,Normal
197.6,50.9,13.035986493795997,Underweight
155.1,68.0,28.267364371730807,Overweight
160.2,111.2,43.32910952445524,Obese
195.9,80.9,21.080438942163248,Normal
180.7,94.5,28.941131288915486,Overweight
185.3,69.6,20.27021713887632,Normal
167.4,109.7,39.14675071263501,Obese
162.1,91.5,34.82210849960097,Obese
172.3,113.6,38.265533836197235,Obese
167.0,67.1,24.059665100935852,Normal
197.2,100.9,25.946414097568805,Overweight
158.2,51.4,20.537622206843427,Normal
199.6,91.8,23.042076136240414,Normal
195.3,71.1,18.64082434916387,Normal
178.6,58.6,18.3710807838495,Underweight
167.1,93.9,33.62890237626337,Obese
186.2,52.0,14.998367485385247,Underweight
174.0,60.9,20.114942528735632,Normal
168.7,76.0,26.70443704762772,Overweight
166.6,81.3,29.291428456136355,Overweight
154.0,113.6,47.90015179625569,Obese
171.7,73.5,24.931404716750414,Overweight
162.4,53.6,20.323230362299498,Normal
151.0,117.4,51.488969782027105,Obese
161.7,108.2,41.38159452233134,Obese
161.7,65.9,25.20376228300957,Overweight
165.1,86.1,31.587045422611553,Obese
197.3,60.9,15.64455167570103,Underweight
195.0,116.9,30.742932281393824,Obese
151.6,86.1,37.463189479326935,Obese
161.9,83.0,31.665357450381723,Obese
172.1,108.0,36.46380747649857,Obese
163.9,59.0,21.963123543314445,Normal
169.8,68.5,23.758291123347494,Normal
191.5,101.3,27.623066487603023,Overweight
178.5,93.0,29.188145846573924,Overweight
171.0,61.1,20.895318217571223,Normal
174.3,64.7,21.29656236617645,Normal
163.7,111.6,41.64538062795712,Obese
160.5,107.7,41.808600460011064,Obese
160.6,51.0,19.773297208940946,Normal
189.9,116.6,32.33319496056931,Obese
159.7,90.7,35.562923436986,Obese
195.6,83.0,21.694037746580182,Normal
172.5,74.9,25.171182524679686,Overweight
176.7,76.3,24.437199759535392,Normal
180.5,84.6,25.966651575724555,Overweight
165.3,64.7,23.678739163866023,Normal
