Age,Gender,Weight (kg),Height (cm),Activity Level,Goal,Daily Caloric Need
45,Female,69.2,165.4,high,muscle_gain,2344.5625
24,Male,97.4,177.2,low,muscle_gain,2359.7999999999997
52,Male,52.7,181.1,high,muscle_gain,2456.78125
45,Female,89.8,190.4,moderate,maintenance,2638.1
31,Female,77.9,170.4,moderate,weight_loss,2368.4
27,Female,118.5,176.7,low,weight_loss,2392.0499999999997
33,Female,85.5,198.3,high,weight_loss,3094.65625
33,Male,88.7,164.9,moderate,maintenance,2724.31875
48,Male,99.9,162.4,high,maintenance,3113.25
59,Male,83.9,185.5,moderate,weight_loss,2647.9812500000003
42,Female,65.7,188.6,moderate,maintenance,2270.3625
30,Male,87.6,170.7,high,maintenance,3146.28125
23,Female,116.1,160.6,high,weight_loss,3305.3125
61,Female,78.7,188.9,high,maintenance,2627.84375
26,Female,97.6,183.5,moderate,muscle_gain,2839.40625
62,Male,118.5,193.8,high,weight_loss,3659.6875
53,Male,108.1,192.2,low,weight_loss,2426.7
60,Female,96.1,160.3,high,weight_loss,2628.28125
37,Male,101.5,191.6,moderate,weight_loss,3150.375
35,Female,115.6,158.8,high,maintenance,3171.875
60,Female,117.2,193.2,high,weight_loss,3357.375
38,Female,117.8,188.5,high,muscle_gain,3508.96875
21,Male,93.8,178.5,low,maintenance,2344.35
50,Male,76.9,182.1,moderate,maintenance,2576.2937500000003
44,Female,59.3,155.2,low,weight_loss,1418.3999999999999
24,Male,77.0,152.0,low,maintenance,1926.0
23,Male,116.0,166.5,moderate,maintenance,3240.46875
32,Male,112.3,191.1,moderate,maintenance,3351.68125
35,Male,86.7,173.3,high,weight_loss,3115.21875
49,Female,87.6,161.2,moderate,muscle_gain,2290.125
28,Male,71.6,191.7,high,weight_loss,3113.46875
37,Female,81.8,161.4,low,muscle_gain,1776.8999999999999
41,Female,100.0,190.8,high,maintenance,3196.375
32,Male,78.2,172.6,moderate,muscle_gain,2643.9125
24,Female,63.2,173.2,high,weight_loss,2508.625
38,Female,87.9,163.6,low,weight_loss,1860.6
59,Male,65.8,195.0,moderate,weight_loss,2459.4625
43,Female,118.2,154.4,moderate,maintenance,2745.05
61,Female,77.3,157.2,high,muscle_gain,2256.625
31,Male,113.7,181.8,high,weight_loss,3715.6875
54,Male,65.8,192.5,high,weight_loss,2793.21875
38,Male,63.2,154.8,low,weight_loss,1697.3999999999999
35,Male,93.2,186.7,low,maintenance,2314.65
22,Male,104.6,187.1,moderate,weight_loss,3271.08125
20,Female,89.7,179.1,moderate,maintenance,2720.83125
40,Female,66.1,174.3,low,maintenance,1667.25
43,Male,52.7,166.1,high,weight_loss,2371.46875
54,Male,93.3,167.6,high,maintenance,3002.125
41,Female,59.2,183.7,low,maintenance,1648.95
36,Male,74.0,153.3,high,weight_loss,2665.46875
42,Male,97.3,179.2,low,weight_loss,2265.6
38,Female,56.9,163.9,high,muscle_gain,2174.15625
29,Female,58.9,173.3,high,weight_loss,2390.71875
58,Female,54.3,177.9,moderate,muscle_gain,1866.0062500000001
50,Male,119.7,194.3,high,muscle_gain,3791.15625
21,Female,77.1,179.0,high,muscle_gain,2841.5625
59,Male,113.4,161.4,low,weight_loss,2223.2999999999997
24,Female,70.6,154.0,low,muscle_gain,1665.0
39,Male,102.7,181.3,low,muscle_gain,2364.15
50,Male,65.3,177.3,low,muscle_gain,1819.35
34,Male,84.9,183.6,high,weight_loss,3205.125
41,Female,107.7,173.0,low,weight_loss,2150.7
51,Female,107.1,191.3,moderate,weight_loss,2868.46875
45,Female,105.6,196.0,low,weight_loss,2274.0
60,Male,107.7,152.0,high,maintenance,3031.0
58,Female,64.8,187.2,moderate,weight_loss,2118.85
56,Female,83.8,151.8,high,muscle_gain,2355.0625
39,Male,83.9,172.3,moderate,weight_loss,2675.1062500000003
34,Male,112.3,173.1,moderate,maintenance,3161.80625
51,Female,70.8,184.8,moderate,maintenance,2242.85
23,Female,115.2,167.6,high,maintenance,3366.125
63,Female,81.6,191.0,moderate,weight_loss,2377.3125
23,Male,96.9,167.1,high,maintenance,3330.90625
51,Female,68.8,167.1,moderate,maintenance,2040.3812500000001
18,Male,78.7,161.1,low,maintenance,2050.65
27,Male,99.7,184.2,low,weight_loss,2421.9
38,Female,85.9,153.8,moderate,maintenance,2277.3375
22,Female,115.1,168.2,moderate,maintenance,2993.4375
19,Male,101.6,163.3,low,muscle_gain,2335.95
39,Male,89.5,161.5,low,muscle_gain,2057.25
19,Female,112.1,153.0,high,muscle_gain,3187.1875
27,Female,96.6,159.5,low,maintenance,2000.25
51,Female,95.3,172.3,high,muscle_gain,2824.28125
33,Male,67.2,175.2,moderate,weight_loss,2490.85
56,Male,77.6,163.5,high,muscle_gain,2665.03125
39,Female,97.8,182.5,moderate,weight_loss,2732.06875
29,Male,112.4,166.8,high,muscle_gain,3546.375
41,Male,72.1,168.4,high,muscle_gain,2753.625
64,Female,65.1,189.1,high,muscle_gain,2365.78125
57,Male,91.6,177.6,moderate,weight_loss,2706.3
55,Female,54.7,197.7,moderate,weight_loss,2087.26875
27,Female,100.0,168.0,high,muscle_gain,3069.5
52,Male,99.2,191.4,moderate,weight_loss,2996.5375
49,Male,74.8,186.9,high,muscle_gain,2933.21875
24,Female,112.5,194.5,moderate,maintenance,3192.4187500000003
38,Male,85.2,197.8,high,maintenance,3330.6875
37,Female,95.2,150.4,low,maintenance,1855.1999999999998
43,Male,64.7,154.4,low,weight_loss,1682.3999999999999
21,Male,79.2,183.7,high,maintenance,3220.21875
63,Male,110.4,169.5,moderate,muscle_gain,2872.7312500000003
39,Female,64.9,191.0,high,muscle_gain,2601.8125
32,Male,77.3,150.6,low,weight_loss,1871.1
57,Female,72.3,190.3,low,muscle_gain,1759.6499999999999
38,Female,60.6,156.8,high,maintenance,2161.25
32,Female,70.3,164.5,low,muscle_gain,1692.1499999999999
39,Male,66.3,198.5,high,weight_loss,2998.84375
45,Female,114.7,152.6,low,muscle_gain,2057.7
31,Female,101.9,167.5,moderate,muscle_gain,2712.30625
44,Male,72.1,154.2,moderate,maintenance,2278.1125
58,Female,103.4,192.7,moderate,weight_loss,2770.43125
57,Female,51.5,185.2,high,maintenance,2146.375
45,Male,86.9,190.0,high,muscle_gain,3213.875
43,Female,67.5,176.4,moderate,weight_loss,2172.3250000000003
19,Male,58.0,167.9,moderate,muscle_gain,2386.03125
42,Female,111.9,150.1,moderate,muscle_gain,2613.49375
20,Female,64.0,163.9,low,maintenance,1684.05
25,Male,107.6,175.7,moderate,muscle_gain,3183.89375
61,Female,78.9,183.2,low,weight_loss,1761.6
50,Female,51.0,161.4,moderate,weight_loss,1717.0125
59,Female,101.3,156.9,high,maintenance,2690.84375
52,Male,91.7,160.1,moderate,maintenance,2577.06875
23,Male,74.1,167.7,low,weight_loss,2014.9499999999998
56,Male,69.7,157.4,moderate,maintenance,2178.9125
40,Male,55.2,157.8,low,muscle_gain,1611.8999999999999
42,Male,115.9,152.2,moderate,weight_loss,2953.1375000000003
60,Female,84.6,192.8,low,maintenance,1908.0
36,Male,56.0,161.0,low,weight_loss,1669.5
22,Male,110.8,191.1,moderate,muscle_gain,3405.93125
28,Male,69.5,171.9,moderate,maintenance,2533.28125
29,Female,64.3,181.6,high,weight_loss,2576.0
27,Female,69.7,153.8,high,muscle_gain,2383.9375
25,Male,89.5,179.2,high,maintenance,3316.25
41,Female,55.2,164.5,low,weight_loss,1456.95
45,Female,83.7,154.8,low,muscle_gain,1702.2
58,Female,112.7,195.4,high,muscle_gain,3320.1875
53,Female,63.2,180.2,high,muscle_gain,2331.4375
54,Male,73.2,162.1,moderate,muscle_gain,2294.19375
38,Male,77.7,171.0,high,muscle_gain,2906.3125
25,Female,91.0,167.8,low,maintenance,2007.3
26,Female,114.3,185.0,moderate,muscle_gain,3112.7875
64,Female,77.6,180.4,high,maintenance,2489.375
32,Female,54.8,151.0,high,maintenance,2048.8125
63,Male,74.4,159.9,high,weight_loss,2508.40625
57,Female,63.3,173.9,moderate,weight_loss,1974.5062500000001
35,Male,95.6,172.3,moderate,maintenance,2887.45625
59,Female,52.0,175.8,moderate,muscle_gain,1802.2625
37,Male,70.4,185.7,high,muscle_gain,2948.09375
23,Female,88.2,184.1,moderate,maintenance,2722.76875
29,Male,69.4,168.6,moderate,muscle_gain,2492.0125000000003
19,Male,88.6,193.9,moderate,maintenance,3112.20625
24,Male,58.0,153.1,moderate,weight_loss,2203.90625
33,Female,116.0,179.2,low,muscle_gain,2344.7999999999997
20,Male,70.4,197.5,high,muscle_gain,3225.90625
62,Female,114.6,177.5,moderate,muscle_gain,2765.78125
20,Male,72.8,172.8,low,weight_loss,2055.6
44,Male,104.7,156.7,low,muscle_gain,2173.65
60,Female,67.2,190.5,high,maintenance,2452.84375
57,Male,96.9,168.7,high,muscle_gain,3050.90625
55,Female,72.7,185.1,moderate,maintenance,2244.20625
50,Female,85.6,159.9,high,muscle_gain,2527.65625
45,Female,97.2,152.1,high,maintenance,2689.09375
18,Female,91.2,165.3,high,weight_loss,2964.71875
25,Male,90.3,164.1,high,muscle_gain,3165.09375
54,Male,54.6,193.7,moderate,weight_loss,2312.01875
49,Female,67.4,193.2,low,weight_loss,1770.6
60,Male,90.0,176.7,high,muscle_gain,2991.40625
54,Male,51.3,150.9,low,muscle_gain,1429.35
21,Female,67.5,161.4,low,maintenance,1701.3
47,Male,66.0,182.0,low,muscle_gain,1881.0
23,Female,67.5,155.1,high,muscle_gain,2394.65625
63,Male,87.5,185.0,high,maintenance,3012.1875
36,Male,90.7,150.6,moderate,maintenance,2593.5375
49,Female,113.6,184.1,high,muscle_gain,3291.09375
26,Male,77.0,192.2,high,muscle_gain,3230.9375
29,Male,114.9,173.5,high,muscle_gain,3663.40625
28,Female,95.6,191.5,low,weight_loss,2222.25
63,Male,113.9,189.1,moderate,weight_loss,3116.8562500000003
33,Female,108.3,183.6,low,muscle_gain,2285.4
18,Male,98.1,172.3,moderate,maintenance,3057.95625
62,Female,74.9,163.6,high,muscle_gain,2275.875
38,Female,66.9,193.0,high,muscle_gain,2667.4375
47,Female,65.6,182.4,low,weight_loss,1680.0
30,Female,116.7,189.9,low,muscle_gain,2451.45
51,Female,117.1,177.6,low,muscle_gain,2238.0
21,Male,100.7,158.6,moderate,weight_loss,2942.2875
45,Male,111.9,199.0,low,weight_loss,2571.2999999999997
55,Female,114.3,159.1,high,maintenance,2977.40625
48,Male,85.8,195.6,moderate,maintenance,2860.525
44,Female,94.0,160.4,moderate,maintenance,2420.3250000000003
22,Male,79.3,168.7,high,muscle_gain,3049.15625
42,Male,79.3,172.0,low,maintenance,1995.6
20,Female,52.7,196.1,low,weight_loss,1789.95
50,Female,80.4,194.4,high,maintenance,2814.0
21,Male,97.1,191.2,high,muscle_gain,3615.5
42,Male,79.5,168.8,high,muscle_gain,2878.75
37,Female,111.1,150.2,high,maintenance,2981.5625
51,Male,73.3,184.1,moderate,muscle_gain,2532.11875
43,Male,59.3,170.5,moderate,muscle_gain,2245.36875
22,Female,106.8,187.9,low,muscle_gain,2365.65
52,Male,97.2,189.7,moderate,maintenance,2949.06875
45,Female,66.9,172.0,moderate,muscle_gain,2104.9
46,Female,87.6,187.4,moderate,maintenance,2567.1875
26,Female,78.1,192.0,high,maintenance,2957.5
55,Male,115.7,196.4,moderate,muscle_gain,3277.475
23,Male,92.5,179.1,low,maintenance,2321.25
36,Female,61.1,188.9,moderate,maintenance,2248.46875
61,Female,85.2,174.7,high,muscle_gain,2586.28125
28,Male,110.4,152.1,moderate,muscle_gain,2975.4187500000003
19,Male,97.0,157.8,low,maintenance,2239.5
64,Male,109.0,156.4,moderate,weight_loss,2716.375
61,Female,67.5,158.6,low,weight_loss,1440.3
61,Female,112.2,150.5,high,weight_loss,2794.09375
26,Male,102.9,192.9,low,weight_loss,2531.5499999999997
38,Male,101.0,178.0,low,maintenance,2325.0
41,Male,74.3,169.2,high,muscle_gain,2800.875
51,Female,112.1,170.5,low,weight_loss,2124.75
39,Female,94.7,173.2,moderate,muscle_gain,2593.925
20,Male,109.6,153.7,moderate,weight_loss,3040.51875
29,Male,75.3,163.7,low,weight_loss,1963.35
45,Female,60.2,192.6,moderate,weight_loss,2200.6125
47,Female,73.3,187.2,moderate,muscle_gain,2335.85
43,Male,81.9,178.2,high,muscle_gain,3014.8125
38,Male,87.3,174.0,low,weight_loss,2130.6
45,Male,85.8,162.9,moderate,muscle_gain,2566.99375
43,Female,88.2,173.6,low,weight_loss,1909.1999999999998
50,Male,108.9,179.9,low,maintenance,2362.0499999999997
38,Female,61.9,185.6,moderate,muscle_gain,2213.4
52,Female,72.1,158.3,high,weight_loss,2256.40625
51,Male,112.2,190.7,high,maintenance,3611.78125
58,Male,89.2,167.3,low,maintenance,1983.1499999999999
64,Female,90.8,175.2,high,weight_loss,2663.5
35,Male,83.5,180.4,moderate,maintenance,2778.375
28,Female,88.4,174.4,moderate,maintenance,2593.15
40,Male,63.9,178.6,high,weight_loss,2730.4375
39,Male,88.3,155.6,high,maintenance,2914.625
34,Male,119.8,171.6,low,maintenance,2526.6
22,Male,89.6,164.0,high,weight_loss,3178.0
61,Female,53.1,154.3,low,weight_loss,1235.25
28,Female,105.8,159.6,moderate,maintenance,2719.475
47,Female,77.8,180.1,high,muscle_gain,2638.34375
32,Male,60.8,159.8,low,weight_loss,1742.1
44,Female,110.4,159.1,low,muscle_gain,2060.85
52,Female,63.9,177.6,low,weight_loss,1593.6
50,Female,114.5,195.2,low,muscle_gain,2344.7999999999997
37,Male,80.9,189.4,moderate,weight_loss,2809.7625000000003
33,Female,102.0,195.3,high,maintenance,3350.59375
51,Male,88.3,179.1,low,maintenance,2102.85
19,Male,68.0,170.5,high,muscle_gain,2897.34375
52,Female,97.0,186.5,high,muscle_gain,3000.59375
57,Male,117.1,163.1,moderate,weight_loss,2961.08125
45,Female,103.9,153.9,high,weight_loss,2826.03125
64,Female,92.3,167.2,moderate,muscle_gain,2304.85
56,Female,119.3,165.0,moderate,muscle_gain,2764.0375
23,Female,68.6,183.8,low,maintenance,1870.5
26,Female,54.4,177.6,moderate,muscle_gain,2112.65
37,Male,52.2,156.9,low,maintenance,1587.1499999999999
18,Female,99.7,195.4,moderate,muscle_gain,3049.2375
25,Male,108.1,179.7,moderate,maintenance,3230.39375
40,Female,94.5,172.9,high,maintenance,2913.09375
20,Female,113.4,196.9,low,maintenance,2524.35
21,Female,98.9,154.9,high,weight_loss,2959.46875
42,Male,76.0,189.5,moderate,maintenance,2696.03125
64,Male,62.7,168.2,low,muscle_gain,1635.8999999999999
55,Male,114.7,184.8,moderate,muscle_gain,3149.6
32,Male,57.3,196.5,moderate,muscle_gain,2551.49375
38,Female,88.0,175.9,high,weight_loss,2849.65625
52,Female,72.0,151.1,low,maintenance,1492.05
63,Male,69.0,151.4,low,weight_loss,1591.5
31,Male,95.2,166.5,low,maintenance,2211.15
53,Male,66.2,189.1,moderate,muscle_gain,2455.00625
29,Female,114.1,164.4,low,maintenance,2235.0
34,Male,78.4,166.7,moderate,weight_loss,2574.3562500000003
56,Male,97.4,189.2,moderate,weight_loss,2916.3250000000003
26,Female,100.9,155.8,moderate,weight_loss,2622.2125
52,Male,97.8,192.3,low,weight_loss,2309.85
30,Female,113.2,163.3,high,muscle_gain,3222.84375
32,Female,66.2,152.6,moderate,weight_loss,2006.8625
35,Female,56.0,155.9,high,weight_loss,2097.15625
50,Female,53.9,197.6,low,weight_loss,1635.6
23,Female,111.4,172.6,low,muscle_gain,2300.1
44,Male,118.1,162.8,low,maintenance,2380.2
40,Male,71.2,176.1,low,muscle_gain,1941.1499999999999
44,Female,98.5,184.1,low,muscle_gain,2105.5499999999997
51,Female,50.6,165.9,high,muscle_gain,1972.03125
63,Male,63.2,186.3,low,maintenance,1783.6499999999999
55,Male,98.2,162.6,low,weight_loss,2073.9
31,Female,54.6,155.6,low,muscle_gain,1443.0
53,Male,82.8,177.5,low,weight_loss,2012.85
25,Male,96.4,157.6,low,weight_loss,2194.7999999999997
52,Female,103.6,197.0,moderate,maintenance,2861.6875
36,Male,81.8,150.0,moderate,maintenance,2449.775
47,Male,94.1,187.8,high,muscle_gain,3298.3125
31,Male,87.8,164.0,low,maintenance,2103.6
37,Male,53.7,192.3,high,maintenance,2728.03125
42,Female,102.0,153.0,high,maintenance,2809.1875
57,Male,62.1,197.7,low,weight_loss,1891.9499999999998
41,Female,52.2,155.1,low,maintenance,1350.45
31,Male,81.6,189.4,moderate,muscle_gain,2867.1125
43,Female,110.6,175.9,low,maintenance,2195.25
55,Female,60.6,171.5,moderate,muscle_gain,1924.90625
40,Male,50.9,164.0,high,muscle_gain,2343.25
39,Female,57.7,192.1,high,maintenance,2487.84375
36,Female,75.5,160.0,moderate,weight_loss,2191.7000000000003
63,Female,90.6,186.1,moderate,muscle_gain,2469.34375
20,Female,63.5,172.3,low,muscle_gain,1741.05
59,Female,106.1,199.9,moderate,muscle_gain,2874.28125
36,Male,102.7,180.6,moderate,maintenance,3070.1625
26,Female,98.7,155.2,low,muscle_gain,1999.1999999999998
45,Female,84.1,171.0,high,maintenance,2666.5625
37,Male,75.6,153.3,moderate,muscle_gain,2377.89375
62,Male,76.3,164.3,low,weight_loss,1781.85
24,Female,85.2,167.2,low,muscle_gain,1939.1999999999998
31,Male,55.4,192.7,moderate,maintenance,2492.9812500000003
26,Male,97.8,191.9,high,maintenance,3591.65625
36,Male,74.6,150.6,low,muscle_gain,1814.7
64,Male,65.7,176.6,moderate,maintenance,2240.9125
31,Male,69.5,161.2,high,weight_loss,2716.875
55,Male,62.6,166.0,moderate,maintenance,2159.925
53,Female,113.1,151.1,low,muscle_gain,1979.25
57,Female,61.8,187.5,low,weight_loss,1612.6499999999999
34,Male,111.8,197.5,low,maintenance,2624.85
47,Male,90.1,161.0,moderate,muscle_gain,2599.7375
26,Female,110.7,167.1,low,maintenance,2232.45
50,Male,83.2,160.3,moderate,muscle_gain,2462.75625
42,Female,114.9,196.5,high,maintenance,3510.71875
31,Male,64.8,150.5,high,maintenance,2517.59375
28,Female,88.8,179.2,high,weight_loss,2987.25
52,Female,58.8,193.5,high,weight_loss,2408.65625
58,Male,81.3,159.3,low,maintenance,1828.35
31,Male,89.9,179.5,low,muscle_gain,2245.0499999999997
47,Male,92.4,152.5,moderate,muscle_gain,2553.0437500000003
58,Male,75.6,190.7,high,maintenance,2910.03125
21,Female,55.3,163.7,high,maintenance,2292.71875
21,Male,95.9,199.4,moderate,weight_loss,3263.1375000000003
45,Female,84.2,196.1,moderate,maintenance,2606.51875
25,Male,59.6,186.6,moderate,maintenance,2545.4875
19,Female,115.5,174.8,moderate,muscle_gain,3086.8250000000003
58,Male,116.9,188.3,high,weight_loss,3606.53125
63,Male,110.0,156.5,low,weight_loss,2121.75
39,Female,109.1,165.5,high,maintenance,3096.40625
58,Male,56.9,151.3,moderate,weight_loss,1905.91875
33,Male,119.5,182.3,low,muscle_gain,2609.25
46,Male,78.0,190.3,high,maintenance,3052.65625
47,Male,61.4,197.3,moderate,maintenance,2506.5437500000003
29,Male,106.8,184.3,low,muscle_gain,2495.85
52,Female,65.8,186.6,low,weight_loss,1683.8999999999999
28,Male,86.8,194.8,moderate,weight_loss,3023.275
63,Female,59.0,196.8,low,muscle_gain,1612.8
38,Male,83.2,174.6,high,muscle_gain,3041.9375
38,Male,89.1,155.5,high,muscle_gain,2936.28125
22,Female,81.2,173.3,high,muscle_gain,2842.21875
37,Female,54.9,177.8,low,weight_loss,1577.1
54,Female,83.9,181.6,low,weight_loss,1851.6
20,Female,82.8,199.5,moderate,muscle_gain,2811.50625
61,Female,68.3,195.9,moderate,muscle_gain,2234.13125
50,Male,114.5,169.8,low,maintenance,2353.5
26,Female,79.2,155.7,high,maintenance,2579.71875
26,Female,110.5,160.7,low,weight_loss,2182.0499999999997
21,Male,57.7,158.7,high,maintenance,2570.53125
52,Male,72.3,167.8,moderate,maintenance,2350.9625
34,Female,62.3,193.8,low,maintenance,1803.8999999999999
51,Female,78.6,171.9,low,weight_loss,1733.25
41,Female,57.8,178.4,low,maintenance,1592.3999999999999
49,Male,80.9,159.0,high,muscle_gain,2734.8125
18,Female,74.8,174.6,moderate,weight_loss,2461.7875
25,Male,65.6,193.7,high,maintenance,3056.59375
62,Male,95.0,188.7,moderate,weight_loss,2827.78125
40,Male,116.6,154.1,high,maintenance,3384.71875
64,Male,64.5,193.1,moderate,weight_loss,2382.15625
57,Female,99.8,163.7,high,muscle_gain,2756.46875
29,Male,102.0,183.3,low,maintenance,2430.75
29,Male,84.9,157.3,high,maintenance,2961.21875
63,Female,112.8,183.7,low,weight_loss,2160.15
64,Male,117.6,151.8,low,muscle_gain,2171.7
32,Female,75.4,180.0,low,maintenance,1869.6
58,Male,95.6,182.3,high,muscle_gain,3168.15625
36,Female,96.4,162.2,low,maintenance,1964.1
43,Male,78.3,196.8,high,muscle_gain,3155.25
46,Male,72.2,152.3,moderate,maintenance,2245.75625
39,Female,115.4,194.6,high,weight_loss,3524.9375
57,Male,105.3,169.1,high,weight_loss,3202.28125
38,Male,58.0,185.7,high,muscle_gain,2722.34375
55,Female,58.4,182.6,moderate,maintenance,1998.3375
37,Male,114.6,158.4,moderate,maintenance,3031.8
46,Male,55.7,165.9,moderate,muscle_gain,2121.75625
21,Female,98.2,176.5,low,maintenance,2182.95
24,Female,65.9,192.3,high,weight_loss,2764.78125
45,Female,52.5,197.7,high,maintenance,2405.59375
45,Female,54.2,151.0,low,weight_loss,1319.7
21,Female,76.1,167.6,low,muscle_gain,1851.0
39,Male,55.4,183.4,high,maintenance,2642.9375
29,Female,91.8,176.4,low,muscle_gain,2057.4
62,Male,95.3,197.2,low,weight_loss,2256.6
20,Female,76.1,150.8,moderate,muscle_gain,2235.875
39,Male,102.0,171.9,low,muscle_gain,2285.25
61,Male,84.3,183.4,low,maintenance,2027.1
19,Female,80.1,160.9,high,muscle_gain,2713.59375
41,Male,78.5,186.3,low,muscle_gain,2099.25
51,Male,80.2,154.1,low,maintenance,1818.1499999999999
44,Female,117.8,172.6,low,muscle_gain,2250.9
58,Female,97.7,183.8,moderate,weight_loss,2595.8625
18,Female,72.1,163.3,high,maintenance,2608.59375
25,Female,101.4,153.7,moderate,weight_loss,2617.36875
40,Male,73.1,197.9,low,maintenance,2127.45
55,Male,58.8,195.7,high,muscle_gain,2696.96875
23,Male,83.3,196.3,high,weight_loss,3412.28125
39,Male,102.6,198.9,low,weight_loss,2494.95
42,Male,76.4,159.2,moderate,weight_loss,2408.7000000000003
35,Male,110.8,157.9,low,muscle_gain,2309.85
34,Female,77.1,151.7,moderate,weight_loss,2151.59375
29,Male,74.5,194.6,low,weight_loss,2185.5
23,Male,119.9,187.6,high,muscle_gain,3957.625
43,Male,83.8,181.7,high,muscle_gain,3086.34375
44,Female,106.4,196.4,moderate,muscle_gain,2961.275
25,Female,106.3,178.8,low,weight_loss,2273.4
36,Female,114.8,156.5,moderate,weight_loss,2766.94375
59,Female,55.9,158.8,high,weight_loss,1917.125
